round,seed,strategy,count,percentage
22,1024,coop,28314,0.36
22,1024,defect,19920,0.26
22,1024,exploitation,29766,0.38
23,1024,coop,28063,0.36
23,1024,defect,20075,0.26
23,1024,exploitation,29862,0.38
24,1024,coop,26742,0.34
24,1024,defect,21176,0.27
24,1024,exploitation,30082,0.39
25,1024,coop,28375,0.36
25,1024,defect,20060,0.26
25,1024,exploitation,29565,0.38
26,1024,coop,28037,0.36
26,1024,defect,20131,0.26
26,1024,exploitation,29832,0.38
27,1024,coop,27009,0.35
27,1024,defect,20800,0.27
27,1024,exploitation,30191,0.39
28,1024,coop,27793,0.36
28,1024,defect,20079,0.26
28,1024,exploitation,30128,0.39
29,1024,coop,26623,0.34
29,1024,defect,20671,0.27
29,1024,exploitation,30706,0.39
30,1024,coop,24956,0.32
30,1024,defect,22249,0.29
30,1024,exploitation,30795,0.39
31,1024,coop,24751,0.32
31,1024,defect,21847,0.28
31,1024,exploitation,31402,0.4
32,1024,coop,24774,0.32
32,1024,defect,22236,0.29
32,1024,exploitation,30990,0.4
33,1024,coop,24957,0.32
33,1024,defect,21992,0.28
33,1024,exploitation,31051,0.4
34,1024,coop,24485,0.31
34,1024,defect,23053,0.3
34,1024,exploitation,30462,0.39
35,1024,coop,24579,0.32
35,1024,defect,22547,0.29
35,1024,exploitation,30874,0.4
36,1024,coop,24692,0.32
36,1024,defect,22594,0.29
36,1024,exploitation,30714,0.39
37,1024,coop,22908,0.29
37,1024,defect,23949,0.31
37,1024,exploitation,31143,0.4
38,1024,coop,24224,0.31
38,1024,defect,23093,0.3
38,1024,exploitation,30683,0.39
39,1024,coop,24248,0.31
39,1024,defect,23080,0.3
39,1024,exploitation,30672,0.39
40,1024,coop,24074,0.31
40,1024,defect,23246,0.3
40,1024,exploitation,30680,0.39
41,1024,coop,24308,0.31
41,1024,defect,22754,0.29
41,1024,exploitation,30938,0.4
42,1024,coop,26452,0.34
42,1024,defect,20753,0.27
42,1024,exploitation,30795,0.39
43,1024,coop,25619,0.33
43,1024,defect,21710,0.28
43,1024,exploitation,30671,0.39
44,1024,coop,25544,0.33
44,1024,defect,21830,0.28
44,1024,exploitation,30626,0.39
45,1024,coop,25880,0.33
45,1024,defect,21675,0.28
45,1024,exploitation,30445,0.39
46,1024,coop,25492,0.33
46,1024,defect,22198,0.28
46,1024,exploitation,30310,0.39
47,1024,coop,25516,0.33
47,1024,defect,22332,0.29
47,1024,exploitation,30152,0.39
48,1024,coop,23475,0.3
48,1024,defect,24078,0.31
48,1024,exploitation,30447,0.39
49,1024,coop,24881,0.32
49,1024,defect,23312,0.3
49,1024,exploitation,29807,0.38
50,1024,coop,24724,0.32
50,1024,defect,23284,0.3
50,1024,exploitation,29992,0.38
51,1024,coop,23242,0.3
51,1024,defect,24851,0.32
51,1024,exploitation,29907,0.38
52,1024,coop,25007,0.32
52,1024,defect,22888,0.29
52,1024,exploitation,30105,0.39
53,1024,coop,25036,0.32
53,1024,defect,22936,0.29
53,1024,exploitation,30028,0.38
54,1024,coop,26304,0.34
54,1024,defect,21964,0.28
54,1024,exploitation,29732,0.38
55,1024,coop,26239,0.34
55,1024,defect,21949,0.28
55,1024,exploitation,29812,0.38
56,1024,coop,25830,0.33
56,1024,defect,22652,0.29
56,1024,exploitation,29518,0.38
57,1024,coop,24471,0.31
57,1024,defect,23822,0.31
57,1024,exploitation,29707,0.38
58,1024,coop,24575,0.32
58,1024,defect,23638,0.3
58,1024,exploitation,29787,0.38
59,1024,coop,24252,0.31
59,1024,defect,23807,0.31
59,1024,exploitation,29941,0.38
60,1024,coop,24695,0.32
60,1024,defect,23197,0.3
60,1024,exploitation,30108,0.39
61,1024,coop,24450,0.31
61,1024,defect,23688,0.3
61,1024,exploitation,29862,0.38
62,1024,coop,24538,0.31
62,1024,defect,23793,0.31
62,1024,exploitation,29669,0.38
63,1024,coop,25860,0.33
63,1024,defect,22495,0.29
63,1024,exploitation,29645,0.38
64,1024,coop,25583,0.33
64,1024,defect,22583,0.29
64,1024,exploitation,29834,0.38
65,1024,coop,27659,0.35
65,1024,defect,20710,0.27
65,1024,exploitation,29631,0.38
66,1024,coop,27513,0.35
66,1024,defect,21216,0.27
66,1024,exploitation,29271,0.38
67,1024,coop,27089,0.35
67,1024,defect,21630,0.28
67,1024,exploitation,29281,0.38
68,1024,coop,29645,0.38
68,1024,defect,19284,0.25
68,1024,exploitation,29071,0.37
69,1024,coop,29287,0.38
69,1024,defect,19489,0.25
69,1024,exploitation,29224,0.37
70,1024,coop,28568,0.37
70,1024,defect,19991,0.26
70,1024,exploitation,29441,0.38
71,1024,coop,28467,0.36
71,1024,defect,20331,0.26
71,1024,exploitation,29202,0.37
72,1024,coop,28237,0.36
72,1024,defect,20827,0.27
72,1024,exploitation,28936,0.37
73,1024,coop,29379,0.38
73,1024,defect,19408,0.25
73,1024,exploitation,29213,0.37
74,1024,coop,30410,0.39
74,1024,defect,18654,0.24
74,1024,exploitation,28936,0.37
75,1024,coop,30885,0.4
75,1024,defect,18397,0.24
75,1024,exploitation,28718,0.37
76,1024,coop,30984,0.4
76,1024,defect,18376,0.24
76,1024,exploitation,28640,0.37
77,1024,coop,32635,0.42
77,1024,defect,16850,0.22
77,1024,exploitation,28515,0.37
78,1024,coop,30473,0.39
78,1024,defect,18643,0.24
78,1024,exploitation,28884,0.37
79,1024,coop,30515,0.39
79,1024,defect,18726,0.24
79,1024,exploitation,28759,0.37
80,1024,coop,30791,0.39
80,1024,defect,18655,0.24
80,1024,exploitation,28554,0.37
81,1024,coop,29557,0.38
81,1024,defect,19668,0.25
81,1024,exploitation,28775,0.37
82,1024,coop,30068,0.39
82,1024,defect,19106,0.24
82,1024,exploitation,28826,0.37
83,1024,coop,29981,0.38
83,1024,defect,19270,0.25
83,1024,exploitation,28749,0.37
84,1024,coop,28803,0.37
84,1024,defect,20150,0.26
84,1024,exploitation,29047,0.37
85,1024,coop,29822,0.38
85,1024,defect,19395,0.25
85,1024,exploitation,28783,0.37
86,1024,coop,29713,0.38
86,1024,defect,19513,0.25
86,1024,exploitation,28774,0.37
87,1024,coop,29735,0.38
87,1024,defect,19106,0.24
87,1024,exploitation,29159,0.37
88,1024,coop,29058,0.37
88,1024,defect,19563,0.25
88,1024,exploitation,29379,0.38
89,1024,coop,27366,0.35
89,1024,defect,21854,0.28
89,1024,exploitation,28780,0.37
90,1024,coop,27733,0.36
90,1024,defect,21311,0.27
90,1024,exploitation,28956,0.37
91,1024,coop,25203,0.32
91,1024,defect,23515,0.3
91,1024,exploitation,29282,0.38
92,1024,coop,26529,0.34
92,1024,defect,22474,0.29
92,1024,exploitation,28997,0.37
93,1024,coop,24431,0.31
93,1024,defect,24602,0.32
93,1024,exploitation,28967,0.37
94,1024,coop,24768,0.32
94,1024,defect,24286,0.31
94,1024,exploitation,28946,0.37
95,1024,coop,22481,0.29
95,1024,defect,26807,0.34
95,1024,exploitation,28712,0.37
96,1024,coop,22448,0.29
96,1024,defect,26489,0.34
96,1024,exploitation,29063,0.37
97,1024,coop,22152,0.28
97,1024,defect,26780,0.34
97,1024,exploitation,29068,0.37
98,1024,coop,22946,0.29
98,1024,defect,26029,0.33
98,1024,exploitation,29025,0.37
99,1024,coop,22172,0.28
99,1024,defect,27308,0.35
99,1024,exploitation,28520,0.37
100,1024,coop,23255,0.3
100,1024,defect,26105,0.33
100,1024,exploitation,28640,0.37
101,1024,coop,23877,0.31
101,1024,defect,25036,0.32
101,1024,exploitation,29087,0.37
102,1024,coop,25273,0.32
102,1024,defect,23959,0.31
102,1024,exploitation,28768,0.37
103,1024,coop,23845,0.31
103,1024,defect,25281,0.32
103,1024,exploitation,28874,0.37
104,1024,coop,23846,0.31
104,1024,defect,25405,0.33
104,1024,exploitation,28749,0.37
105,1024,coop,23311,0.3
105,1024,defect,25896,0.33
105,1024,exploitation,28793,0.37
106,1024,coop,23422,0.3
106,1024,defect,25677,0.33
106,1024,exploitation,28901,0.37
107,1024,coop,25052,0.32
107,1024,defect,24159,0.31
107,1024,exploitation,28789,0.37
108,1024,coop,26328,0.34
108,1024,defect,22764,0.29
108,1024,exploitation,28908,0.37
109,1024,coop,25922,0.33
109,1024,defect,23185,0.3
109,1024,exploitation,28893,0.37
110,1024,coop,26219,0.34
110,1024,defect,22841,0.29
110,1024,exploitation,28940,0.37
111,1024,coop,26818,0.34
111,1024,defect,22110,0.28
111,1024,exploitation,29072,0.37
112,1024,coop,26408,0.34
112,1024,defect,22426,0.29
112,1024,exploitation,29166,0.37
113,1024,coop,26771,0.34
113,1024,defect,22175,0.28
113,1024,exploitation,29054,0.37
114,1024,coop,26980,0.35
114,1024,defect,22005,0.28
114,1024,exploitation,29015,0.37
115,1024,coop,26852,0.34
115,1024,defect,22018,0.28
115,1024,exploitation,29130,0.37
116,1024,coop,28760,0.37
116,1024,defect,20175,0.26
116,1024,exploitation,29065,0.37
117,1024,coop,29379,0.38
117,1024,defect,19674,0.25
117,1024,exploitation,28947,0.37
118,1024,coop,30541,0.39
118,1024,defect,18801,0.24
118,1024,exploitation,28658,0.37
119,1024,coop,29909,0.38
119,1024,defect,19056,0.24
119,1024,exploitation,29035,0.37
120,1024,coop,28894,0.37
120,1024,defect,20554,0.26
120,1024,exploitation,28552,0.37
121,1024,coop,28265,0.36
121,1024,defect,21176,0.27
121,1024,exploitation,28559,0.37
122,1024,coop,28958,0.37
122,1024,defect,19790,0.25
122,1024,exploitation,29252,0.38
123,1024,coop,29948,0.38
123,1024,defect,19158,0.25
123,1024,exploitation,28894,0.37
124,1024,coop,29993,0.38
124,1024,defect,19132,0.25
124,1024,exploitation,28875,0.37
125,1024,coop,31968,0.41
125,1024,defect,17435,0.22
125,1024,exploitation,28597,0.37
126,1024,coop,32416,0.42
126,1024,defect,17240,0.22
126,1024,exploitation,28344,0.36
127,1024,coop,31303,0.4
127,1024,defect,17972,0.23
127,1024,exploitation,28725,0.37
128,1024,coop,30925,0.4
128,1024,defect,18167,0.23
128,1024,exploitation,28908,0.37
129,1024,coop,30380,0.39
129,1024,defect,18706,0.24
129,1024,exploitation,28914,0.37
130,1024,coop,31132,0.4
130,1024,defect,18005,0.23
130,1024,exploitation,28863,0.37
131,1024,coop,30790,0.39
131,1024,defect,18181,0.23
131,1024,exploitation,29029,0.37
132,1024,coop,32955,0.42
132,1024,defect,16333,0.21
132,1024,exploitation,28712,0.37
133,1024,coop,33281,0.43
133,1024,defect,15987,0.2
133,1024,exploitation,28732,0.37
134,1024,coop,33307,0.43
134,1024,defect,16132,0.21
134,1024,exploitation,28561,0.37
135,1024,coop,31719,0.41
135,1024,defect,17768,0.23
135,1024,exploitation,28513,0.37
136,1024,coop,32381,0.42
136,1024,defect,17293,0.22
136,1024,exploitation,28326,0.36
137,1024,coop,32451,0.42
137,1024,defect,17178,0.22
137,1024,exploitation,28371,0.36
138,1024,coop,32204,0.41
138,1024,defect,16883,0.22
138,1024,exploitation,28913,0.37
139,1024,coop,32338,0.41
139,1024,defect,17194,0.22
139,1024,exploitation,28468,0.36
140,1024,coop,33380,0.43
140,1024,defect,16145,0.21
140,1024,exploitation,28475,0.37
141,1024,coop,34135,0.44
141,1024,defect,16084,0.21
141,1024,exploitation,27781,0.36
142,1024,coop,34006,0.44
142,1024,defect,15941,0.2
142,1024,exploitation,28053,0.36
143,1024,coop,34159,0.44
143,1024,defect,15599,0.2
143,1024,exploitation,28242,0.36
144,1024,coop,35855,0.46
144,1024,defect,14544,0.19
144,1024,exploitation,27601,0.35
145,1024,coop,34618,0.44
145,1024,defect,15320,0.2
145,1024,exploitation,28062,0.36
146,1024,coop,37017,0.47
146,1024,defect,13502,0.17
146,1024,exploitation,27481,0.35
147,1024,coop,37270,0.48
147,1024,defect,13053,0.17
147,1024,exploitation,27677,0.35
148,1024,coop,37674,0.48
148,1024,defect,12797,0.16
148,1024,exploitation,27529,0.35
149,1024,coop,37542,0.48
149,1024,defect,13140,0.17
149,1024,exploitation,27318,0.35
150,1024,coop,38634,0.5
150,1024,defect,12220,0.16
150,1024,exploitation,27146,0.35
151,1024,coop,38745,0.5
151,1024,defect,12036,0.15
151,1024,exploitation,27219,0.35
152,1024,coop,39010,0.5
152,1024,defect,11907,0.15
152,1024,exploitation,27083,0.35
153,1024,coop,38719,0.5
153,1024,defect,11816,0.15
153,1024,exploitation,27465,0.35
154,1024,coop,38824,0.5
154,1024,defect,11833,0.15
154,1024,exploitation,27343,0.35
155,1024,coop,37423,0.48
155,1024,defect,12777,0.16
155,1024,exploitation,27800,0.36
156,1024,coop,34879,0.45
156,1024,defect,14385,0.18
156,1024,exploitation,28736,0.37
157,1024,coop,34592,0.44
157,1024,defect,14961,0.19
157,1024,exploitation,28447,0.36
158,1024,coop,34362,0.44
158,1024,defect,15441,0.2
158,1024,exploitation,28197,0.36
159,1024,coop,32308,0.41
159,1024,defect,16699,0.21
159,1024,exploitation,28993,0.37
160,1024,coop,34186,0.44
160,1024,defect,15438,0.2
160,1024,exploitation,28376,0.36
161,1024,coop,34046,0.44
161,1024,defect,15384,0.2
161,1024,exploitation,28570,0.37
162,1024,coop,36194,0.46
162,1024,defect,14009,0.18
162,1024,exploitation,27797,0.36
163,1024,coop,36727,0.47
163,1024,defect,13692,0.18
163,1024,exploitation,27581,0.35
164,1024,coop,36021,0.46
164,1024,defect,14238,0.18
164,1024,exploitation,27741,0.36
165,1024,coop,35672,0.46
165,1024,defect,14445,0.19
165,1024,exploitation,27883,0.36
166,1024,coop,35840,0.46
166,1024,defect,14299,0.18
166,1024,exploitation,27861,0.36
167,1024,coop,38244,0.49
167,1024,defect,12239,0.16
167,1024,exploitation,27517,0.35
168,1024,coop,36236,0.46
168,1024,defect,13870,0.18
168,1024,exploitation,27894,0.36
169,1024,coop,34779,0.45
169,1024,defect,14821,0.19
169,1024,exploitation,28400,0.36
170,1024,coop,34263,0.44
170,1024,defect,15320,0.2
170,1024,exploitation,28417,0.36
171,1024,coop,34173,0.44
171,1024,defect,15447,0.2
171,1024,exploitation,28380,0.36
172,1024,coop,34673,0.44
172,1024,defect,14811,0.19
172,1024,exploitation,28516,0.37
173,1024,coop,34433,0.44
173,1024,defect,15278,0.2
173,1024,exploitation,28289,0.36
174,1024,coop,34714,0.45
174,1024,defect,14957,0.19
174,1024,exploitation,28329,0.36
175,1024,coop,34546,0.44
175,1024,defect,15446,0.2
175,1024,exploitation,28008,0.36
176,1024,coop,34323,0.44
176,1024,defect,15378,0.2
176,1024,exploitation,28299,0.36
177,1024,coop,35198,0.45
177,1024,defect,14730,0.19
177,1024,exploitation,28072,0.36
178,1024,coop,35018,0.45
178,1024,defect,15080,0.19
178,1024,exploitation,27902,0.36
179,1024,coop,34095,0.44
179,1024,defect,15462,0.2
179,1024,exploitation,28443,0.36
180,1024,coop,34230,0.44
180,1024,defect,15358,0.2
180,1024,exploitation,28412,0.36
181,1024,coop,34262,0.44
181,1024,defect,15418,0.2
181,1024,exploitation,28320,0.36
182,1024,coop,32555,0.42
182,1024,defect,16737,0.21
182,1024,exploitation,28708,0.37
183,1024,coop,31935,0.41
183,1024,defect,17331,0.22
183,1024,exploitation,28734,0.37
184,1024,coop,33814,0.43
184,1024,defect,15767,0.2
184,1024,exploitation,28419,0.36
185,1024,coop,32123,0.41
185,1024,defect,17052,0.22
185,1024,exploitation,28825,0.37
186,1024,coop,32066,0.41
186,1024,defect,17460,0.22
186,1024,exploitation,28474,0.37
187,1024,coop,32255,0.41
187,1024,defect,17273,0.22
187,1024,exploitation,28472,0.37
188,1024,coop,31362,0.4
188,1024,defect,17815,0.23
188,1024,exploitation,28823,0.37
189,1024,coop,31944,0.41
189,1024,defect,17170,0.22
189,1024,exploitation,28886,0.37
190,1024,coop,34526,0.44
190,1024,defect,15327,0.2
190,1024,exploitation,28147,0.36
191,1024,coop,32592,0.42
191,1024,defect,16801,0.22
191,1024,exploitation,28607,0.37
192,1024,coop,31887,0.41
192,1024,defect,17070,0.22
192,1024,exploitation,29043,0.37
193,1024,coop,31274,0.4
193,1024,defect,18132,0.23
193,1024,exploitation,28594,0.37
194,1024,coop,29300,0.38
194,1024,defect,19618,0.25
194,1024,exploitation,29082,0.37
195,1024,coop,31234,0.4
195,1024,defect,18023,0.23
195,1024,exploitation,28743,0.37
196,1024,coop,31228,0.4
196,1024,defect,18091,0.23
196,1024,exploitation,28681,0.37
197,1024,coop,31387,0.4
197,1024,defect,17936,0.23
197,1024,exploitation,28677,0.37
198,1024,coop,29853,0.38
198,1024,defect,19108,0.24
198,1024,exploitation,29039,0.37
199,1024,coop,30475,0.39
199,1024,defect,18412,0.24
199,1024,exploitation,29113,0.37
200,1024,coop,32839,0.42
200,1024,defect,16636,0.21
200,1024,exploitation,28525,0.37
201,1024,coop,30606,0.39
201,1024,defect,18326,0.23
201,1024,exploitation,29068,0.37
202,1024,coop,32382,0.42
202,1024,defect,16923,0.22
202,1024,exploitation,28695,0.37
203,1024,coop,32624,0.42
203,1024,defect,16415,0.21
203,1024,exploitation,28961,0.37
204,1024,coop,34557,0.44
204,1024,defect,15139,0.19
204,1024,exploitation,28304,0.36
205,1024,coop,36400,0.47
205,1024,defect,13803,0.18
205,1024,exploitation,27797,0.36
206,1024,coop,36481,0.47
206,1024,defect,13555,0.17
206,1024,exploitation,27964,0.36
207,1024,coop,36681,0.47
207,1024,defect,13518,0.17
207,1024,exploitation,27801,0.36
208,1024,coop,36935,0.47
208,1024,defect,13387,0.17
208,1024,exploitation,27678,0.35
209,1024,coop,34723,0.45
209,1024,defect,14999,0.19
209,1024,exploitation,28278,0.36
210,1024,coop,35422,0.45
210,1024,defect,14520,0.19
210,1024,exploitation,28058,0.36
211,1024,coop,37196,0.48
211,1024,defect,13031,0.17
211,1024,exploitation,27773,0.36
212,1024,coop,34739,0.45
212,1024,defect,14849,0.19
212,1024,exploitation,28412,0.36
213,1024,coop,34675,0.44
213,1024,defect,15044,0.19
213,1024,exploitation,28281,0.36
214,1024,coop,35305,0.45
214,1024,defect,14509,0.19
214,1024,exploitation,28186,0.36
215,1024,coop,35480,0.45
215,1024,defect,14330,0.18
215,1024,exploitation,28190,0.36
216,1024,coop,35581,0.46
216,1024,defect,13702,0.18
216,1024,exploitation,28717,0.37
217,1024,coop,35633,0.46
217,1024,defect,14274,0.18
217,1024,exploitation,28093,0.36
218,1024,coop,35371,0.45
218,1024,defect,14462,0.19
218,1024,exploitation,28167,0.36
219,1024,coop,35176,0.45
219,1024,defect,14439,0.19
219,1024,exploitation,28385,0.36
220,1024,coop,33372,0.43
220,1024,defect,15735,0.2
220,1024,exploitation,28893,0.37
221,1024,coop,35276,0.45
221,1024,defect,14324,0.18
221,1024,exploitation,28400,0.36
222,1024,coop,35251,0.45
222,1024,defect,14292,0.18
222,1024,exploitation,28457,0.36
223,1024,coop,35394,0.45
223,1024,defect,14207,0.18
223,1024,exploitation,28399,0.36
224,1024,coop,35418,0.45
224,1024,defect,14301,0.18
224,1024,exploitation,28281,0.36
225,1024,coop,35679,0.46
225,1024,defect,14417,0.18
225,1024,exploitation,27904,0.36
226,1024,coop,37203,0.48
226,1024,defect,13140,0.17
226,1024,exploitation,27657,0.35
227,1024,coop,37093,0.48
227,1024,defect,13135,0.17
227,1024,exploitation,27772,0.36
228,1024,coop,34917,0.45
228,1024,defect,14593,0.19
228,1024,exploitation,28490,0.37
229,1024,coop,37250,0.48
229,1024,defect,13011,0.17
229,1024,exploitation,27739,0.36
230,1024,coop,37044,0.47
230,1024,defect,13426,0.17
230,1024,exploitation,27530,0.35
231,1024,coop,37562,0.48
231,1024,defect,12595,0.16
231,1024,exploitation,27843,0.36
232,1024,coop,36078,0.46
232,1024,defect,13643,0.17
232,1024,exploitation,28279,0.36
233,1024,coop,34633,0.44
233,1024,defect,14423,0.18
233,1024,exploitation,28944,0.37
234,1024,coop,34639,0.44
234,1024,defect,14181,0.18
234,1024,exploitation,29180,0.37
235,1024,coop,34811,0.45
235,1024,defect,14221,0.18
235,1024,exploitation,28968,0.37
236,1024,coop,32985,0.42
236,1024,defect,15313,0.2
236,1024,exploitation,29702,0.38
237,1024,coop,31302,0.4
237,1024,defect,16654,0.21
237,1024,exploitation,30044,0.39
238,1024,coop,31357,0.4
238,1024,defect,16492,0.21
238,1024,exploitation,30151,0.39
239,1024,coop,31352,0.4
239,1024,defect,16575,0.21
239,1024,exploitation,30073,0.39
240,1024,coop,33002,0.42
240,1024,defect,15243,0.2
240,1024,exploitation,29755,0.38
241,1024,coop,34838,0.45
241,1024,defect,14149,0.18
241,1024,exploitation,29013,0.37
242,1024,coop,34900,0.45
242,1024,defect,14126,0.18
242,1024,exploitation,28974,0.37
243,1024,coop,34816,0.45
243,1024,defect,14170,0.18
243,1024,exploitation,29014,0.37
244,1024,coop,32524,0.42
244,1024,defect,15766,0.2
244,1024,exploitation,29710,0.38
245,1024,coop,32896,0.42
245,1024,defect,15595,0.2
245,1024,exploitation,29509,0.38
246,1024,coop,32999,0.42
246,1024,defect,15790,0.2
246,1024,exploitation,29211,0.37
247,1024,coop,34549,0.44
247,1024,defect,14656,0.19
247,1024,exploitation,28795,0.37
248,1024,coop,34313,0.44
248,1024,defect,14567,0.19
248,1024,exploitation,29120,0.37
249,1024,coop,34472,0.44
249,1024,defect,14488,0.19
249,1024,exploitation,29040,0.37
250,1024,coop,34900,0.45
250,1024,defect,14155,0.18
250,1024,exploitation,28945,0.37
251,1024,coop,34892,0.45
251,1024,defect,14307,0.18
251,1024,exploitation,28801,0.37
252,1024,coop,34554,0.44
252,1024,defect,14741,0.19
252,1024,exploitation,28705,0.37
253,1024,coop,34312,0.44
253,1024,defect,14739,0.19
253,1024,exploitation,28949,0.37
254,1024,coop,35083,0.45
254,1024,defect,13812,0.18
254,1024,exploitation,29105,0.37
255,1024,coop,33247,0.43
255,1024,defect,15171,0.19
255,1024,exploitation,29582,0.38
256,1024,coop,34966,0.45
256,1024,defect,13954,0.18
256,1024,exploitation,29080,0.37
257,1024,coop,35097,0.45
257,1024,defect,14111,0.18
257,1024,exploitation,28792,0.37
258,1024,coop,32838,0.42
258,1024,defect,15593,0.2
258,1024,exploitation,29569,0.38
259,1024,coop,33257,0.43
259,1024,defect,15175,0.19
259,1024,exploitation,29568,0.38
260,1024,coop,31516,0.4
260,1024,defect,16338,0.21
260,1024,exploitation,30146,0.39
261,1024,coop,33242,0.43
261,1024,defect,15100,0.19
261,1024,exploitation,29658,0.38
262,1024,coop,31333,0.4
262,1024,defect,16295,0.21
262,1024,exploitation,30372,0.39
263,1024,coop,29660,0.38
263,1024,defect,17377,0.22
263,1024,exploitation,30963,0.4
264,1024,coop,30029,0.38
264,1024,defect,16800,0.22
264,1024,exploitation,31171,0.4
265,1024,coop,29846,0.38
265,1024,defect,16993,0.22
265,1024,exploitation,31161,0.4
266,1024,coop,31925,0.41
266,1024,defect,15266,0.2
266,1024,exploitation,30809,0.39
267,1024,coop,34133,0.44
267,1024,defect,14166,0.18
267,1024,exploitation,29701,0.38
268,1024,coop,36107,0.46
268,1024,defect,12504,0.16
268,1024,exploitation,29389,0.38
269,1024,coop,35976,0.46
269,1024,defect,12451,0.16
269,1024,exploitation,29573,0.38
270,1024,coop,38464,0.49
270,1024,defect,11162,0.14
270,1024,exploitation,28374,0.36
271,1024,coop,40338,0.52
271,1024,defect,10012,0.13
271,1024,exploitation,27650,0.35
272,1024,coop,42723,0.55
272,1024,defect,8916,0.11
272,1024,exploitation,26361,0.34
273,1024,coop,45114,0.58
273,1024,defect,7581,0.1
273,1024,exploitation,25305,0.32
274,1024,coop,47672,0.61
274,1024,defect,6227,0.08
274,1024,exploitation,24101,0.31
275,1024,coop,45265,0.58
275,1024,defect,7268,0.09
275,1024,exploitation,25467,0.33
276,1024,coop,45064,0.58
276,1024,defect,7544,0.1
276,1024,exploitation,25392,0.33
277,1024,coop,44777,0.57
277,1024,defect,7549,0.1
277,1024,exploitation,25674,0.33
278,1024,coop,44805,0.57
278,1024,defect,7679,0.1
278,1024,exploitation,25516,0.33
279,1024,coop,44168,0.57
279,1024,defect,7869,0.1
279,1024,exploitation,25963,0.33
280,1024,coop,44059,0.56
280,1024,defect,8339,0.11
280,1024,exploitation,25602,0.33
281,1024,coop,41540,0.53
281,1024,defect,9812,0.13
281,1024,exploitation,26648,0.34
282,1024,coop,41480,0.53
282,1024,defect,9795,0.13
282,1024,exploitation,26725,0.34
283,1024,coop,43178,0.55
283,1024,defect,8788,0.11
283,1024,exploitation,26034,0.33
284,1024,coop,45846,0.59
284,1024,defect,7320,0.09
284,1024,exploitation,24834,0.32
285,1024,coop,43434,0.56
285,1024,defect,8720,0.11
285,1024,exploitation,25846,0.33
286,1024,coop,43442,0.56
286,1024,defect,8647,0.11
286,1024,exploitation,25911,0.33
287,1024,coop,43702,0.56
287,1024,defect,8298,0.11
287,1024,exploitation,26000,0.33
288,1024,coop,44161,0.57
288,1024,defect,8308,0.11
288,1024,exploitation,25531,0.33
289,1024,coop,41446,0.53
289,1024,defect,9886,0.13
289,1024,exploitation,26668,0.34
290,1024,coop,41775,0.54
290,1024,defect,9542,0.12
290,1024,exploitation,26683,0.34
291,1024,coop,44078,0.57
291,1024,defect,8395,0.11
291,1024,exploitation,25527,0.33
292,1024,coop,44015,0.56
292,1024,defect,8348,0.11
292,1024,exploitation,25637,0.33
293,1024,coop,44336,0.57
293,1024,defect,8028,0.1
293,1024,exploitation,25636,0.33
294,1024,coop,47009,0.6
294,1024,defect,6795,0.09
294,1024,exploitation,24196,0.31
295,1024,coop,46825,0.6
295,1024,defect,6629,0.08
295,1024,exploitation,24546,0.31
296,1024,coop,46448,0.6
296,1024,defect,6926,0.09
296,1024,exploitation,24626,0.32
297,1024,coop,46499,0.6
297,1024,defect,6855,0.09
297,1024,exploitation,24646,0.32
